Country Code,Country WHO Region,Country Income Group,Year,Expenditure,percapita,%GDP
UKR,EUR,Low-Mid,2009,7736.285951,168.201981,6.36454889
UKR,EUR,Low-Mid,2010,8642.714649,188.7364625,6.35432256
UKR,EUR,Low-Mid,2011,10176.10725,223.2762573,6.23690103
UKR,EUR,Low-Mid,2012,11902.90563,262.4714598,6.77142579
UKR,EUR,Low-Mid,2013,12717.11944,281.8773838,6.93748802
UKR,EUR,Low-Mid,2014,8195.465469,182.5944719,6.13876858
UKR,EUR,Low-Mid,2015,5584.2905,125.0465205,6.13449593
ARE,EMR,Hi,2000,2466.573025,781.8166914,3.49415404
ARE,EMR,Hi,2001,2566.643975,771.6834882,2.48437076
ARE,EMR,Hi,2002,2984.484422,850.9515259,2.7177114
ARE,EMR,Hi,2003,3290.632304,879.3939344,2.64634142
ARE,EMR,Hi,2004,3639.500093,890.3036995,2.46204536
ARE,EMR,Hi,2005,4190.68285,915.0837678,2.32019946
ARE,EMR,Hi,2006,5165.128768,985.3294997,2.32541521
ARE,EMR,Hi,2007,6617.344752,1094.849669,2.56569632
ARE,EMR,Hi,2008,9238.599374,1340.038707,2.92847604
ARE,EMR,Hi,2009,10268.65425,1339.437497,4.04999497
ARE,EMR,Hi,2010,11240.07004,1359.02545,3.92941728
ARE,EMR,Hi,2011,12869.68889,1483.969557,3.69260579
ARE,EMR,Hi,2012,12830.4572,1441.551031,3.43584381
ARE,EMR,Hi,2013,14016.54536,1556.310909,3.62004938
ARE,EMR,Hi,2014,14634.71131,1613.37514,3.66370326
ARE,EMR,Hi,2015,12834.09776,1401.974477,3.46589995
GBR,EUR,Hi,2000,98319.79132,1672.524962,6.01210311
GBR,EUR,Hi,2001,102452.6708,1736.492391,6.35113759
GBR,EUR,Hi,2002,116394.5517,1964.81108,6.6226913
GBR,EUR,Hi,2003,139688.3923,2347.64907,6.88601536
GBR,EUR,Hi,2004,169560.7639,2835.760231,7.09729047
GBR,EUR,Hi,2005,181575.5257,3017.104365,7.23952802
GBR,EUR,Hi,2006,197778.4528,3262.574646,7.3843617
GBR,EUR,Hi,2007,229411.4496,3756.330974,7.48933098
GBR,EUR,Hi,2008,222619.5277,3615.617554,7.7415566
GBR,EUR,Hi,2009,203042.2873,3272.640546,8.57783606
GBR,EUR,Hi,2010,206707.8938,3306.786792,8.50761193
GBR,EUR,Hi,2011,220672.3433,3501.483299,8.45869043
GBR,EUR,Hi,2012,224268.9058,3532.055053,8.47576291
GBR,EUR,Hi,2013,268000.8442,4193.71878,9.85475594
GBR,EUR,Hi,2014,293869.2117,4566.65015,9.79945656
GBR,EUR,Hi,2015,282583.6176,4355.805764,9.87677211
TZA,AFR,Low,2000,431.1598353,12.61511222,5.68580086
TZA,AFR,Low,2001,524.4606304,14.93465691,6.73720346
TZA,AFR,Low,2002,605.0677427,16.75818314,7.78515048
TZA,AFR,Low,2003,745.4582351,20.06667179,9.16948162
TZA,AFR,Low,2004,881.8418355,23.05469815,10.27103647
TZA,AFR,Low,2005,1073.205172,27.23142174,9.75866282
TZA,AFR,Low,2006,1421.847622,34.99075777,12.23576085
TZA,AFR,Low,2007,1487.719871,35.4863559,11.27668543
TZA,AFR,Low,2008,1528.27521,35.31939274,8.74030442
TZA,AFR,Low,2009,1452.296057,32.51586392,7.68878413
TZA,AFR,Low,2010,1664.434998,36.10598419,8.11318027
TZA,AFR,Low,2011,1825.805621,38.38072318,8.23079817
TZA,AFR,Low,2012,1989.581728,40.5350498,7.65989778
TZA,AFR,Low,2013,2012.815186,39.75020804,6.56218919
TZA,AFR,Low,2014,1995.918484,38.21046213,6.40689802
TZA,AFR,Low,2015,1710.006978,31.73734859,6.12306537
USA,AMR,Hi,2000,1286381,4561.913352,12.50761927
USA,AMR,Hi,2001,1399396,4912.705823,13.17472404
USA,AMR,Hi,2002,1532424,5330.043496,13.95966336
USA,AMR,Hi,2003,1664443,5738.91196,14.46000103
USA,AMR,Hi,2004,1784926,6101.49082,14.54123397
USA,AMR,Hi,2005,1904499,6453.095992,14.54512642
USA,AMR,Hi,2006,2031361,6820.599112,14.6606338
USA,AMR,Hi,2007,2157256,7176.615526,14.90061049
USA,AMR,Hi,2008,2251056,7420.067319,15.29397329
USA,AMR,Hi,2009,2355708,7696.47151,16.33782261
USA,AMR,Hi,2010,2453667,7949.89613,16.3967255
USA,AMR,Hi,2011,2538442,8160.844865,16.35812672
USA,AMR,Hi,2012,2642203,8432.506528,16.35506857
USA,AMR,Hi,2013,2724543,8634.631747,16.3229202
USA,AMR,Hi,2014,2878380,9059.521156,16.51620713
USA,AMR,Hi,2015,3050827,9535.945335,16.83613019
URY,AMR,Hi,2000,2072.336779,623.9638386,9.07993744
URY,AMR,Hi,2001,2021.168422,607.4859786,9.67123689
URY,AMR,Hi,2002,1334.592307,401.0466782,9.80848803
URY,AMR,Hi,2003,1214.103905,365.0740912,10.07918744
URY,AMR,Hi,2004,1259.014522,378.7539596,9.19903706
URY,AMR,Hi,2005,1499.109238,450.776951,8.63400057
URY,AMR,Hi,2006,1752.063846,525.980555,8.9484644
URY,AMR,Hi,2007,1858.907698,556.6023528,7.94047078
URY,AMR,Hi,2008,2411.801409,719.7636789,7.94239082
URY,AMR,Hi,2009,2682.477927,797.7024573,8.47251649
URY,AMR,Hi,2010,3380.719408,1001.868297,8.39210303
URY,AMR,Hi,2011,3998.770085,1181.102829,8.33729862
URY,AMR,Hi,2012,4369.896583,1286.483211,8.86331575
URY,AMR,Hi,2013,4877.841389,1431.289388,9.08070158
URY,AMR,Hi,2014,4806.785672,1405.679489,9.06461847
URY,AMR,Hi,2015,4396.819789,1281.291902,9.22392806
UZB,EUR,Low-Mid,2000,727.2420591,29.26654595,5.28491598
UZB,EUR,Low-Mid,2001,613.2827619,24.3477025,5.26795317
UZB,EUR,Low-Mid,2002,524.1390735,20.54490518,5.4271065
UZB,EUR,Low-Mid,2003,547.6671779,21.2022147,5.40747826
UZB,EUR,Low-Mid,2004,633.6469049,24.22167464,5.27103837
UZB,EUR,Low-Mid,2005,763.2842989,28.78994423,5.33939546
UZB,EUR,Low-Mid,2006,948.1886157,35.26141101,5.57052647
UZB,EUR,Low-Mid,2007,1092.075158,40.01392911,4.89762942
UZB,EUR,Low-Mid,2008,1418.334535,51.17417703,4.96344605
UZB,EUR,Low-Mid,2009,1718.98382,61.05363655,5.14096439
UZB,EUR,Low-Mid,2010,2126.463421,74.33550885,5.46038348
UZB,EUR,Low-Mid,2011,2520.11638,86.69660659,5.55251131
UZB,EUR,Low-Mid,2012,3046.039173,103.1128884,5.95468924
UZB,EUR,Low-Mid,2013,3362.470104,112.0086575,5.88626406
UZB,EUR,Low-Mid,2014,3740.245394,122.6325324,5.92439899
UZB,EUR,Low-Mid,2015,4149.198983,133.94874,6.23430295
VUT,WPR,Low-Mid,2000,3.73669609,20.19148121,1.37371145
VUT,WPR,Low-Mid,2001,4.48922883,23.71614363,1.74050444
VUT,WPR,Low-Mid,2002,4.13384534,21.3133151,1.5742193
VUT,WPR,Low-Mid,2003,5.36939506,26.98676676,1.70743502
VUT,WPR,Low-Mid,2004,7.48182464,36.64992008,2.04988279
VUT,WPR,Low-Mid,2005,7.52271526,35.93024437,1.90479847
VUT,WPR,Low-Mid,2006,8.67340837,40.41022565,1.97410695
VUT,WPR,Low-Mid,2007,7.46507431,33.93940666,1.41803466
VUT,WPR,Low-Mid,2008,7.97958611,35.41131673,1.31252083
VUT,WPR,Low-Mid,2009,12.43933473,53.90010065,2.03907575
VUT,WPR,Low-Mid,2010,19.4437318,82.28583677,2.77452995
VUT,WPR,Low-Mid,2011,17.9267839,74.11712816,2.26305422
VUT,WPR,Low-Mid,2012,20.93824569,84.6041,2.67854275
VUT,WPR,Low-Mid,2013,43.66756254,172.502242,5.44627591
VUT,WPR,Low-Mid,2014,29.46982632,113.8490489,3.61613111
VUT,WPR,Low-Mid,2015,26.19203073,98.98614427,3.54945303
VEN,AMR,Up-Mid,2000,5150.134785,210.3096733,4.39632111
VEN,AMR,Up-Mid,2001,5734.294525,229.8454834,4.66540243
VEN,AMR,Up-Mid,2002,4092.536285,161.0683067,4.40580739
VEN,AMR,Up-Mid,2003,3677.133308,142.1470143,4.40221664
VEN,AMR,Up-Mid,2004,4717.83575,179.1998872,4.19544419
VEN,AMR,Up-Mid,2005,5885.871516,219.7519465,4.04489751
VEN,AMR,Up-Mid,2006,7570.097811,277.9122259,4.12589931
VEN,AMR,Up-Mid,2007,10430.83372,376.6736568,4.52797883
VEN,AMR,Up-Mid,2008,13931.76525,495.0576816,4.41437144
VEN,AMR,Up-Mid,2009,16879.36656,590.4493596,5.12398119
VEN,AMR,Up-Mid,2010,17826.46193,614.1119494,4.52669424
VEN,AMR,Up-Mid,2011,15316.81691,519.8610336,4.83970895
VEN,AMR,Up-Mid,2012,14175.1334,474.1944758,3.71771441
VEN,AMR,Up-Mid,2013,13032.78218,429.8716115,3.5096725
VEN,AMR,Up-Mid,2014,17505.51934,569.5004252,3.62914505
VEN,AMR,Up-Mid,2015,30312.43352,972.9514731,3.16147665
VNM,WPR,Low-Mid,2000,1474.117109,18.36092409,4.38201002
VNM,WPR,Low-Mid,2001,1834.161468,22.60492111,5.19719848
VNM,WPR,Low-Mid,2002,1560.824854,19.04455327,4.11307263
VNM,WPR,Low-Mid,2003,1793.190739,21.67059099,4.1978315
VNM,WPR,Low-Mid,2004,2335.723133,27.96346299,4.7258782
VNM,WPR,Low-Mid,2005,2870.265378,34.04465387,4.98022425
VNM,WPR,Low-Mid,2006,3503.654211,41.17362924,5.27884033
VNM,WPR,Low-Mid,2007,4136.308852,48.15844216,5.34307246
VNM,WPR,Low-Mid,2008,4975.566042,57.38314183,5.01921798
VNM,WPR,Low-Mid,2009,5482.720577,62.61286009,5.17166553
VNM,WPR,Low-Mid,2010,6787.114326,76.71438475,5.85440514
VNM,WPR,Low-Mid,2011,7809.004102,87.31325051,5.76142367
VNM,WPR,Low-Mid,2012,10093.57319,111.5905283,6.47771343
VNM,WPR,Low-Mid,2013,10909.39366,119.2313105,6.37148967
VNM,WPR,Low-Mid,2014,10768.54509,116.360203,5.78317723
VNM,WPR,Low-Mid,2015,10923.18857,116.7361937,5.65262156
YEM,EMR,Low-Mid,2000,449.6371222,25.15491132,4.13856617
YEM,EMR,Low-Mid,2001,487.2979471,26.49779064,4.33521896
YEM,EMR,Low-Mid,2002,516.7398262,27.31301534,4.2192872
YEM,EMR,Low-Mid,2003,678.113543,34.84279861,5.00250096
YEM,EMR,Low-Mid,2004,765.0416387,38.21946545,4.8988836
YEM,EMR,Low-Mid,2005,872.1766813,42.37379267,4.5804801
YEM,EMR,Low-Mid,2006,1055.086098,49.86103364,4.62503975
YEM,EMR,Low-Mid,2007,1260.57722,57.95329677,4.91766101
YEM,EMR,Low-Mid,2008,1555.56054,69.58012765,5.11744651
YEM,EMR,Low-Mid,2009,1513.003158,65.85453032,5.31633754
YEM,EMR,Low-Mid,2010,1598.326411,67.70624706,5.17144739
YEM,EMR,Low-Mid,2011,1566.827761,64.60557696,5.0414585
YEM,EMR,Low-Mid,2012,1839.004835,73.82605875,5.73349373
YEM,EMR,Low-Mid,2013,2004.93178,78.39015242,5.77556499
YEM,EMR,Low-Mid,2014,2093.043618,79.74615338,5.63698963
YEM,EMR,Low-Mid,2015,1939.029271,72.03946941,5.98263363
ZMB,AFR,Low-Mid,2000,257.5304441,24.45399675,7.9153634
ZMB,AFR,Low-Mid,2001,268.2919616,24.78648035,7.34277448
ZMB,AFR,Low-Mid,2002,284.93091,25.62234087,7.67742117
ZMB,AFR,Low-Mid,2003,352.4460117,30.85681189,8.42215742
ZMB,AFR,Low-Mid,2004,438.5864504,37.38458457,7.44860945
ZMB,AFR,Low-Mid,2005,557.6761951,46.27190314,7.38851155
ZMB,AFR,Low-Mid,2006,628.8465909,50.78122769,5.32748547
ZMB,AFR,Low-Mid,2007,539.3342811,42.38058958,4.79178177
ZMB,AFR,Low-Mid,2008,729.6072634,55.76964,5.45808118
ZMB,AFR,Low-Mid,2009,659.7552335,49.02904194,5.17036339
ZMB,AFR,Low-Mid,2010,933.0703693,67.36954123,4.60425329
ZMB,AFR,Low-Mid,2011,1131.197022,79.30013119,4.61948165
ZMB,AFR,Low-Mid,2012,1199.740117,81.61532371,4.8282764
ZMB,AFR,Low-Mid,2013,1361.977343,89.88045063,5.12306375
ZMB,AFR,Low-Mid,2014,1360.461112,87.09195162,5.09667521
ZMB,AFR,Low-Mid,2015,1116.850722,69.36708094,5.35428737
ZWE,AFR,Low,2000,,,
ZWE,AFR,Low,2001,,,
ZWE,AFR,Low,2002,,,
ZWE,AFR,Low,2003,,,
ZWE,AFR,Low,2004,,,
ZWE,AFR,Low,2005,,,
ZWE,AFR,Low,2006,,,
ZWE,AFR,Low,2007,,,
ZWE,AFR,Low,2008,,,
ZWE,AFR,Low,2009,,,
ZWE,AFR,Low,2010,1093.622442,77.63721647,11.606917
ZWE,AFR,Low,2011,1023.594805,71.14893849,9.3425852
ZWE,AFR,Low,2012,1029.552062,69.98601317,8.30771966
ZWE,AFR,Low,2013,1035.50932,68.78401188,7.6759962
ZWE,AFR,Low,2014,1261.582634,81.85889165,8.88631689
ZWE,AFR,Low,2015,1487.655949,94.29000594,10.31719793
